"";"population_size";"forest_density";"PIS_support";"income";"postproduction_age";"industry_revenue";"empl_agriculture";"poulation_density";"Covid_deaths";"size_COVID";"betweenness_mob";"vacc";"relig";"HealthCareAcc";"HealthAcc_phys";"excess_mortality";"inf_autumn";"tests";"rt";"vacc_";"county";"deaths";"deaths_norm";"HCA_demand";"HCA_supply";"cumulative_cases";"vacc_fraq";"deaths_";"incidence"
"251";0,0959529816513761;0,516;60,79;80;19658;2208;4840;82;211;47398,214435109;1028,23333333333;18,625;82;3828437,57096246;41,4;1,2987449574182;177,17010672754;1,42731725923577;1,16428571428571;0,267711441993752;"sanocki";9;93,7959388557565;-1,10658905272295;0,00869286639375572;-1,16475765792385;-1,51449406995925;-0,412827307041038;-0,599877858058519
"252";0,0118153669724771;0,42;49,18;84;4397;0;4257;23;42;79811,3170921089;0;20,64;63;6493831,31126854;30,1;1,27679169457468;1692,71086091429;10,8606921029281;1,44047619047619;0,308216880442327;"sejnenski";8;677,084344365717;-0,30271685406645;-0,362352544091203;-0,702714057834038;-0,884339152546284;2,18162483547644;1,49151176982835
"253";0,0237964449541284;0,247;45,39;77;7926;515;3584;52;79;124598,443411002;1849,53333333333;21,6;49;7697536,34852173;34,3;1,25105130361648;210,115418905569;0,566270464229648;0,972222222222222;0,373927065036143;"sepolenski";NA;0;0,0603158191923624;-0,224441860548121;-0,0642807273059023;0,137933350403555;-0,830029281613118;-0,554414557922062
"254";0,0466760321100917;0,19;73,69;76;15413;1392;15377;51;123;124646,413522843;752,066666666667;17,3461538461538;52;5098333,96803558;4,8;1,28070175438596;1649,66893112048;8,80878995598583;1,57255139818165;0,270459592495914;"siedlecki";22;471,333980320136;-0,723593327421999;-1,1931002330531;-0,0635969210252685;-1,47174029123082;1,26645239628642;1,43211551454037
"255";0,0264174311926605;0,345;59,35;78;10646;597;10316;31;59;66546,9699600626;105,666666666667;18,8111111111111;63;6222217,39885398;4,8;1,21503625869469;1514,15176245876;5,75609579260442;1,75436765615337;0,284856532127033;"siemiatycki";16;605,660704983505;-0,38463453461646;-1,1931002330531;-0,891795207102175;-1,24776290321254;1,86393428570533;1,24510688401906
"256";0,028233371559633;0,2;56,92;81;25196;1903;17933;79;211;250802,493958042;293,333333333333;19,5;38;18449975,0198014;55,5;1,18917489421721;1168,82958630354;2,52197765053959;1,11338899196042;0,332100800262912;"sieradzki";6;212,514470237007;3,30320874900322;0,471678732574103;1,73473785100591;-0,512770047297713;0,115229731619497;0,768575180404201
"257";0,0303784403669725;0,137;61,26;82;10237;1272;6792;61;76;79497,1687429218;326;18,4142857142857;52;7666160,51340128;24,8;1,20851433536056;197,508493771234;2,88311688311688;0;0,316966549973609;"sierpecki";2;65,8361645904114;0,0508529915502185;-0,536382692371759;-0,707192192363665;-0,748217992226652;-0,537191679042584;-0,571811643676871
"258";0,0441737385321101;0,589;50,73;82;19288;0;870;189;167;98859,6425187243;763,083333333333;22,34;65;7399758,56384428;46,8;1,25760174645252;543,30923298589;3,93451389586092;1,55510204081633;0,358794954235557;"skarzyski";12;271,654616492945;-0,0294927816383101;0,186006602377718;-0,431183222019558;-0,0974813098755255;0,378283613220945;-0,0946195409166774
"259";0,0683876146788991;0,22;68,68;80;7853;0;8094;51;59;41805,8154743938;186,333333333333;20,6333333333333;38;1291842,103498;6;1,193505189153;131,60277693933;4,50805008944544;0;0,35531924990567;"skierniewicki";2;29,2450615420733;-1,87161620225718;-1,15369718061222;-1,24447641167263;-0,151553855658059;-0,699947984163787;-0,662759071002675
"260";0,0230567660550459;0,285;40,99;78;11459;528;3001;54;108;171923,503518937;25;24;45;8342757,15600208;29,2;1,20233761256946;954,166770286736;3,62102809471231;1,26961451247166;0,37303445939731;"slawienski";6;260,227300987292;0,254911860026682;-0,391904833421864;0,61033044392719;0,124046824194615;0,327455201552201;0,472348513011519
"261";0,0271072247706422;0,471;35,6;83;8646;1354;998;47;71;122107,667900582;787,166666666667;21,26;51;4603348,4082496;25,8;1,22226829774;332,014806980434;1,34963076139547;1,88095238095238;0,376613593865048;"slubicki";NA;0;-0,872879012396511;-0,503546815337692;-0,0997863342830782;0,179728462792116;-0,830029281613118;-0,38619795591961
"262";0,0424030963302752;0,341;60,54;80;13488;1353;7958;85;125;102398,182580357;1286,5;19,4333333333333;52;7005644,06160837;31,3;1,22973507315144;141,499100755906;0,722495894909688;0,642857142857143;0,324514151022942;"wyszkowski";2;47,1663669186353;-0,148356155046854;-0,322949491650322;-0,380741898754693;-0,630797761806322;-0,620234469045514;-0,649102513812101
